Customer ID,Age,Gender,Marital Status,Occupation,Income Level,Education Level,Geographic Information,Location,Purchase History,Policy Start Date,Policy Renewal Date,Claim History,Coverage Amount,Premium Amount,Deductible,Policy Type,Preferred Communication Channel,Preferred Contact Time,Risk Profile,Credit Score,Driving Record,Life Events
23509,36,Female,Divorced,Nurse,74072,Doctorate,Arunachal Pradesh,28343,10/17/2022,4/10/2019,1/18/2024,1,414578,2595,988,Business,In-Person Meeting,Morning,1,631,DUI,Marriage
85060,49,Female,Divorced,Entrepreneur,82954,Bachelor's Degree,Chandigarh,95173,9/24/2022,1/15/2019,2/20/2024,0,357047,2573,1230,Group,Text,Morning,1,592,DUI,Marriage
55553,29,Male,Married,Doctor,69238,High School Diploma,Bihar,40006,7/28/2018,3/9/2018,12/9/2024,2,269933,1238,1478,Individual,In-Person Meeting,Morning,0,647,Clean,Retirement
12874,37,Female,Divorced,Manager,93061,High School Diploma,Tripura,88847,6/25/2023,6/18/2020,5/28/2024,2,529825,2500,1213,Individual,Phone,Morning,2,619,Clean,Divorce
36534,35,Male,Married,Nurse,80459,Bachelor's Degree,Nagaland,84130,10/17/2021,12/24/2023,11/24/2024,2,717475,3729,1004,Group,Email,Morning,3,578,Accident,Marriage
69928,47,Female,Widowed,Salesperson,82267,High School Diploma,Uttarakhand,94313,7/4/2019,3/15/2022,1/17/2024,1,274917,2214,1519,Individual,Mail,Afternoon,1,710,Major Violations,Job Change
62043,52,Female,Married,Lawyer,71649,High School Diploma,Daman and Diu,19366,1/17/2022,1/4/2018,8/9/2023,2,463119,2936,1482,Group,Mail,Morning,1,496,DUI,Childbirth
36882,41,Female,Single,Salesperson,64960,High School Diploma,Manipur,37023,8/22/2020,6/1/2018,7/21/2023,4,377305,2448,1140,Group,Phone,Afternoon,1,575,Major Violations,Retirement
88068,49,Male,Single,Teacher,86220,Master's Degree,Himachal Pradesh,97011,2/21/2022,2/12/2020,5/2/2024,5,607827,3849,1124,Family,Text,Morning,3,566,Minor Violations,Marriage
10676,45,Male,Divorced,Manager,97842,High School Diploma,Mizoram,28786,1/5/2018,4/18/2018,5/24/2023,4,766922,2559,974,Family,In-Person Meeting,Weekends,1,561,Clean,Retirement
85308,46,Male,Divorced,Engineer,82021,Master's Degree,Tripura,85643,3/25/2018,8/19/2019,9/28/2023,0,475414,1126,1410,Group,Email,Afternoon,0,707,Clean,Divorce
91004,51,Male,Divorced,Lawyer,67294,High School Diploma,Chandigarh,13530,4/4/2021,7/9/2022,2/16/2024,4,640458,3647,1351,Group,Mail,Evening,2,533,DUI,Childbirth
73408,37,Male,Widowed,Teacher,70456,Associate Degree,Manipur,63899,8/14/2020,3/21/2023,5/12/2024,1,270387,1062,1557,Individual,Mail,Morning,0,642,Clean,Retirement
87030,31,Male,Single,Engineer,48484,High School Diploma,Chhattisgarh,74309,10/26/2018,2/6/2018,6/16/2023,0,396257,1321,1399,Business,Text,Evening,0,582,Minor Violations,Divorce
37165,46,Female,Widowed,Teacher,71789,Doctorate,Arunachal Pradesh,76264,2/4/2020,4/17/2019,6/7/2023,0,356459,2220,1341,Business,Mail,Anytime,2,489,Minor Violations,Retirement
96291,45,Female,Married,Teacher,122550,Doctorate,Delhi,22681,11/6/2019,6/23/2023,6/6/2024,1,635506,2564,835,Group,Email,Evening,2,539,Clean,Job Change
4334,55,Female,Married,Lawyer,88589,High School Diploma,Himachal Pradesh,88156,8/18/2019,11/13/2023,1/1/2024,0,522646,2528,1576,Business,Phone,Morning,0,615,Accident,Marriage
45615,37,Female,Married,Salesperson,78792,Bachelor's Degree,Haryana,58470,12/8/2023,12/28/2018,7/10/2024,1,548510,2723,1015,Business,Mail,Weekends,2,558,Minor Violations,Job Change
10541,40,Male,Divorced,Lawyer,85561,Doctorate,Andhra Pradesh,56302,12/23/2022,6/19/2022,5/7/2023,1,323326,2867,1254,Group,In-Person Meeting,Weekends,2,543,Major Violations,Marriage
86997,51,Male,Widowed,Artist,64786,Master's Degree,Andaman and Nicobar Islands,19071,12/24/2019,2/15/2023,5/20/2023,0,434064,2333,929,Group,Email,Afternoon,2,705,DUI,Job Change
64447,42,Male,Divorced,Doctor,84983,Master's Degree,Nagaland,59293,5/19/2018,3/15/2021,2/28/2024,4,618510,3474,1405,Business,Email,Evening,3,541,DUI,Divorce
38939,46,Female,Divorced,Salesperson,70036,Master's Degree,Manipur,12067,9/6/2018,10/3/2018,10/9/2023,2,301659,1962,1392,Individual,Phone,Anytime,1,514,Clean,Retirement
83753,42,Female,Separated,Artist,83407,Doctorate,Maharashtra,12350,8/5/2020,4/6/2021,6/6/2023,0,449192,1438,1270,Individual,Phone,Weekends,0,540,Clean,Retirement
2680,49,Male,Separated,Manager,80828,High School Diploma,Haryana,95427,12/28/2022,7/27/2023,5/15/2023,0,424481,1687,1411,Business,In-Person Meeting,Anytime,2,619,Clean,Divorce
96907,53,Male,Separated,Salesperson,107761,Associate Degree,Odisha,75437,11/10/2019,4/15/2021,12/27/2023,5,586883,2924,922,Group,Mail,Weekends,2,512,Clean,Retirement
57108,45,Female,Separated,Lawyer,93181,Associate Degree,Andaman and Nicobar Islands,30023,11/24/2019,10/12/2018,9/19/2023,1,606334,3139,1182,Family,Text,Weekends,3,483,Major Violations,Job Change
54098,47,Female,Divorced,Artist,78806,Associate Degree,Uttar Pradesh,84501,12/3/2022,11/27/2022,10/18/2024,4,598844,2415,1304,Family,Phone,Afternoon,2,608,Clean,Retirement
67501,45,Male,Married,Doctor,52216,Doctorate,Chhattisgarh,48205,1/10/2018,1/3/2018,4/19/2024,0,387731,1467,1262,Group,Phone,Evening,0,583,Clean,Marriage
70398,48,Female,Widowed,Engineer,81357,Master's Degree,Karnataka,84678,9/10/2021,2/4/2020,11/20/2023,5,313666,2419,1385,Business,Email,Morning,0,581,Accident,Job Change
74311,44,Male,Divorced,Nurse,90731,Associate Degree,Andhra Pradesh,35358,3/5/2022,10/21/2022,12/17/2024,2,453500,2867,1245,Business,Mail,Afternoon,1,606,DUI,Marriage
37161,52,Male,Married,Lawyer,89332,Bachelor's Degree,Assam,60228,12/4/2020,6/19/2021,9/28/2023,2,597713,2966,1473,Group,In-Person Meeting,Afternoon,1,649,Minor Violations,Marriage
40677,50,Female,Married,Entrepreneur,68096,Associate Degree,Puducherry,42060,5/26/2022,1/13/2018,7/21/2023,1,461389,2381,1310,Business,In-Person Meeting,Morning,1,711,Major Violations,Job Change
13489,41,Female,Married,Salesperson,84608,Associate Degree,Delhi,62006,9/5/2023,6/9/2019,2/20/2024,5,561543,3444,1182,Group,Mail,Evening,2,588,Accident,Divorce
33648,51,Male,Widowed,Artist,76757,Bachelor's Degree,Goa,68123,2/16/2022,3/20/2020,8/18/2024,0,505862,1365,1334,Family,In-Person Meeting,Morning,1,640,Clean,Job Change
17681,50,Female,Married,Entrepreneur,58274,High School Diploma,Uttarakhand,56185,5/15/2019,2/1/2022,7/5/2023,2,514632,2749,938,Business,In-Person Meeting,Morning,0,690,Major Violations,Childbirth
34725,41,Female,Married,Manager,109229,High School Diploma,Arunachal Pradesh,83527,12/27/2023,5/24/2021,10/1/2024,3,483276,3637,1261,Business,In-Person Meeting,Weekends,3,599,Minor Violations,Marriage
70722,46,Male,Married,Nurse,71407,Doctorate,Chandigarh,83463,4/17/2023,1/3/2021,1/13/2024,3,400830,3133,1366,Group,In-Person Meeting,Afternoon,2,556,DUI,Marriage
50823,42,Male,Widowed,Doctor,108757,Doctorate,Sikkim,62414,11/21/2020,10/24/2019,11/15/2023,5,547826,3555,1123,Business,Text,Morning,3,645,Major Violations,Job Change
3317,42,Male,Married,Lawyer,78536,Doctorate,Uttarakhand,76790,4/10/2020,11/24/2020,1/10/2023,3,543190,2917,976,Family,Text,Weekends,1,472,Major Violations,Job Change
32190,43,Male,Married,Manager,86280,Doctorate,Daman and Diu,49881,1/24/2021,7/23/2019,2/3/2023,0,578883,1980,1369,Group,Phone,Morning,1,550,Clean,Childbirth
2277,44,Female,Single,Salesperson,52991,Doctorate,Manipur,10588,3/7/2018,11/12/2021,11/3/2023,0,489342,1489,1356,Business,Email,Weekends,0,685,DUI,Retirement
42254,49,Male,Married,Lawyer,88334,Associate Degree,Chhattisgarh,60725,5/6/2022,6/2/2020,10/22/2024,1,361179,2826,1363,Family,In-Person Meeting,Evening,1,545,Accident,Childbirth
35994,46,Male,Separated,Salesperson,65412,Associate Degree,Haryana,85813,3/1/2019,1/1/2021,8/18/2024,1,551610,2171,1187,Family,In-Person Meeting,Morning,3,540,Clean,Job Change
83388,49,Male,Married,Teacher,112654,Associate Degree,Andaman and Nicobar Islands,38173,5/22/2019,10/18/2018,3/7/2023,4,732436,3945,996,Group,Text,Weekends,3,614,Major Violations,Job Change
53725,54,Male,Divorced,Manager,95387,Doctorate,West Bengal,19549,8/24/2022,5/3/2018,8/19/2024,4,381752,3006,1319,Business,Email,Evening,0,519,Minor Violations,Marriage
5466,57,Female,Single,Lawyer,95422,Doctorate,Sikkim,84577,4/26/2023,9/7/2019,10/24/2024,0,524822,2265,1374,Family,In-Person Meeting,Afternoon,1,618,Major Violations,Retirement
27879,40,Male,Single,Artist,62670,High School Diploma,Lakshadweep,89038,2/20/2020,2/27/2023,11/26/2023,0,373057,1275,1409,Business,In-Person Meeting,Morning,2,624,Clean,Job Change
95616,43,Male,Divorced,Engineer,91820,High School Diploma,Madhya Pradesh,15735,6/11/2020,1/3/2019,2/28/2023,1,489746,2790,1347,Individual,Mail,Morning,1,584,Major Violations,Job Change
6371,50,Male,Single,Entrepreneur,70022,High School Diploma,West Bengal,65353,9/4/2018,2/13/2018,11/27/2023,4,533737,1826,1140,Group,In-Person Meeting,Anytime,0,582,Clean,Divorce
86364,49,Female,Married,Salesperson,87489,Doctorate,Goa,45815,12/14/2021,1/19/2022,9/15/2024,5,561655,2840,1161,Business,Mail,Evening,1,611,Clean,Marriage
90927,42,Female,Divorced,Teacher,78921,Bachelor's Degree,Jharkhand,63356,11/17/2020,1/12/2019,6/10/2024,1,580417,3023,1407,Group,Email,Weekends,2,629,Major Violations,Childbirth
84185,29,Male,Divorced,Salesperson,82340,Doctorate,Meghalaya,60486,5/7/2023,12/10/2019,11/21/2023,2,452188,2166,1155,Group,Phone,Afternoon,3,685,Clean,Divorce
3863,52,Female,Married,Teacher,90297,Associate Degree,Dadra and Nagar Haveli,77109,10/2/2021,8/25/2023,10/1/2024,5,567434,2763,1600,Business,Text,Evening,0,654,Minor Violations,Divorce
69958,49,Female,Widowed,Artist,68592,Associate Degree,Bihar,73463,1/26/2018,4/6/2018,4/9/2024,1,576126,3238,1185,Group,Text,Weekends,3,648,Major Violations,Marriage
32226,39,Male,Married,Artist,96237,Associate Degree,Haryana,40294,8/6/2022,9/24/2021,4/7/2024,5,546252,3453,1261,Business,In-Person Meeting,Morning,3,577,Minor Violations,Retirement
32892,48,Female,Divorced,Artist,95129,Doctorate,Punjab,35839,3/14/2023,7/24/2022,1/21/2024,4,726009,3574,1109,Individual,Phone,Afternoon,3,505,Clean,Divorce
38238,44,Male,Widowed,Manager,69512,Associate Degree,Uttar Pradesh,72662,1/4/2019,1/28/2019,8/24/2023,3,427118,1608,1257,Family,In-Person Meeting,Evening,1,693,Clean,Divorce
13059,44,Male,Separated,Artist,63014,Master's Degree,Andaman and Nicobar Islands,47982,5/16/2022,8/8/2021,8/22/2024,2,517798,2157,1244,Group,Mail,Afternoon,0,589,Accident,Retirement
11842,37,Female,Divorced,Salesperson,97309,High School Diploma,Tamil Nadu,15312,12/27/2023,9/26/2018,3/14/2024,1,424225,1960,1321,Group,Mail,Afternoon,1,572,Clean,Marriage
64629,43,Female,Divorced,Salesperson,104051,High School Diploma,Bihar,44323,8/16/2020,2/26/2020,2/26/2024,5,676611,3494,977,Group,In-Person Meeting,Afternoon,2,633,Minor Violations,Retirement
71492,42,Female,Widowed,Artist,72621,Associate Degree,Delhi,31814,7/8/2023,7/6/2022,8/28/2024,0,423716,1930,1243,Family,In-Person Meeting,Weekends,1,639,Major Violations,Job Change
51728,41,Male,Divorced,Teacher,77758,Master's Degree,Punjab,79951,3/12/2018,7/15/2022,9/1/2023,4,629952,3823,869,Group,Text,Weekends,2,488,Major Violations,Childbirth
34315,49,Male,Divorced,Artist,83941,Bachelor's Degree,Lakshadweep,90994,9/19/2018,7/1/2020,1/23/2024,2,525224,2236,1595,Group,Phone,Morning,0,588,Minor Violations,Job Change
84749,47,Male,Divorced,Salesperson,78951,High School Diploma,Delhi,33285,4/25/2019,12/9/2018,10/6/2023,5,469187,2147,1357,Business,Text,Anytime,0,748,Clean,Childbirth
34470,40,Male,Separated,Doctor,45810,Master's Degree,Rajasthan,68714,2/14/2020,5/12/2020,3/12/2023,0,281703,2363,1492,Business,In-Person Meeting,Morning,3,634,DUI,Marriage
2479,45,Male,Divorced,Salesperson,78785,Associate Degree,Rajasthan,64497,6/22/2020,8/25/2019,12/24/2023,3,332962,3016,1424,Business,Email,Morning,2,656,Major Violations,Marriage
43514,39,Female,Single,Engineer,88760,Doctorate,Madhya Pradesh,75306,10/28/2018,9/16/2023,5/26/2023,3,639577,3646,1116,Business,Phone,Weekends,3,497,Major Violations,Marriage
34063,43,Female,Single,Salesperson,81151,Bachelor's Degree,Mizoram,29108,6/20/2023,2/28/2020,12/3/2024,3,384672,1678,1421,Business,Text,Morning,0,572,Clean,Childbirth
66062,37,Male,Married,Artist,61180,Doctorate,Chhattisgarh,18299,1/9/2021,4/5/2020,9/9/2023,3,351297,2638,1380,Family,Phone,Evening,1,557,DUI,Marriage
15825,40,Male,Divorced,Salesperson,61164,Doctorate,Assam,88042,8/11/2021,6/1/2018,11/7/2024,0,523450,2295,1377,Group,Phone,Morning,0,543,Accident,Marriage
14110,49,Female,Divorced,Salesperson,102894,High School Diploma,Andhra Pradesh,62678,11/21/2019,8/3/2022,3/28/2024,5,564811,2388,1451,Business,Phone,Afternoon,1,599,Clean,Job Change
24652,35,Male,Separated,Doctor,91868,High School Diploma,Bihar,15262,8/21/2023,11/23/2019,1/6/2023,5,537077,3637,1247,Group,Phone,Evening,2,450,Accident,Marriage
62648,47,Female,Single,Entrepreneur,106851,Associate Degree,Haryana,57894,6/6/2022,2/2/2022,8/20/2024,1,628742,2782,979,Group,Email,Weekends,3,596,Clean,Marriage
50517,42,Male,Married,Doctor,99552,Bachelor's Degree,Mizoram,89974,8/8/2018,12/22/2021,5/25/2023,4,557058,3419,1211,Business,Mail,Evening,3,606,DUI,Retirement
69389,42,Male,Single,Manager,77346,Associate Degree,Tripura,79862,9/16/2023,6/28/2018,1/2/2024,1,359058,2362,1495,Individual,Email,Evening,0,638,Major Violations,Childbirth
40354,47,Male,Divorced,Engineer,58819,Doctorate,Uttar Pradesh,47733,6/10/2023,5/20/2022,7/6/2024,2,555430,1842,1300,Family,Mail,Morning,0,615,Clean,Marriage
78978,37,Male,Married,Artist,66674,Associate Degree,Delhi,18884,7/16/2021,2/25/2018,8/10/2023,2,425538,1087,1376,Family,Phone,Morning,0,696,Clean,Retirement
86561,48,Female,Married,Teacher,92771,Doctorate,Gujarat,86338,6/25/2018,7/5/2019,7/16/2024,5,527781,3543,1454,Family,Email,Evening,2,670,DUI,Childbirth
92917,48,Female,Separated,Entrepreneur,76170,High School Diploma,Bihar,64291,7/22/2023,7/11/2023,2/17/2024,3,321000,2704,1184,Group,Phone,Weekends,2,662,Accident,Retirement
21863,56,Male,Widowed,Entrepreneur,108200,Associate Degree,Andaman and Nicobar Islands,32112,3/21/2022,1/16/2022,9/19/2024,2,527167,2986,1150,Group,Email,Afternoon,3,588,Clean,Marriage
4385,55,Male,Separated,Artist,91378,Associate Degree,Bihar,78373,12/11/2023,2/24/2021,2/26/2023,0,409766,2407,1278,Business,Phone,Anytime,1,628,Accident,Divorce
89548,47,Male,Single,Engineer,65518,Doctorate,Himachal Pradesh,77157,11/24/2021,10/4/2023,3/1/2023,1,532973,2575,1045,Family,Email,Morning,2,595,Minor Violations,Divorce
81173,42,Male,Divorced,Lawyer,74028,High School Diploma,Manipur,97984,8/16/2020,7/21/2018,12/7/2023,4,582669,3553,974,Individual,In-Person Meeting,Morning,0,551,Accident,Childbirth
96274,51,Male,Separated,Salesperson,75617,High School Diploma,Uttar Pradesh,88093,6/23/2021,12/5/2022,5/11/2023,5,615472,4259,1138,Individual,Email,Weekends,3,622,Major Violations,Marriage
56083,60,Male,Divorced,Doctor,104274,Bachelor's Degree,Rajasthan,83198,11/24/2022,6/17/2023,3/11/2024,3,591719,2663,1003,Business,In-Person Meeting,Afternoon,1,555,Clean,Job Change
75671,44,Female,Single,Manager,102171,Bachelor's Degree,Meghalaya,49319,6/6/2018,7/15/2020,5/3/2024,4,469342,3669,1003,Business,Text,Anytime,2,466,Accident,Childbirth
85556,53,Male,Widowed,Teacher,112895,High School Diploma,Karnataka,67168,4/26/2020,8/19/2019,5/28/2024,1,532468,2285,949,Group,In-Person Meeting,Weekends,2,541,Clean,Retirement
19726,35,Female,Widowed,Artist,55840,Master's Degree,Meghalaya,26486,9/8/2022,5/25/2020,3/18/2024,0,470702,1729,1545,Group,Mail,Afternoon,0,633,Major Violations,Marriage
67646,33,Male,Divorced,Lawyer,66891,Bachelor's Degree,Maharashtra,19862,2/4/2023,12/17/2021,7/24/2023,5,518871,2690,1284,Family,In-Person Meeting,Evening,0,631,DUI,Marriage
2634,39,Male,Divorced,Teacher,94692,Associate Degree,Mizoram,88088,12/17/2021,7/5/2022,7/7/2024,1,305017,1760,1527,Individual,Text,Weekends,1,622,Clean,Divorce
24902,49,Female,Married,Salesperson,92558,Associate Degree,Bihar,17998,10/26/2021,2/11/2018,5/9/2024,3,730504,4302,887,Business,Phone,Afternoon,3,534,Accident,Childbirth
19567,33,Male,Separated,Artist,70364,Doctorate,Lakshadweep,19135,9/19/2019,2/28/2018,9/25/2024,2,384273,2162,1063,Group,Mail,Weekends,1,543,DUI,Retirement
76616,35,Male,Single,Artist,84046,Doctorate,Gujarat,74241,9/20/2021,4/17/2021,1/27/2024,0,336466,1796,1063,Group,Mail,Weekends,1,721,Minor Violations,Divorce
90192,44,Female,Single,Engineer,59626,Bachelor's Degree,Tripura,55503,12/22/2020,4/15/2019,3/12/2023,0,381442,1021,1342,Family,Phone,Weekends,0,705,Clean,Marriage
9412,47,Female,Single,Entrepreneur,97417,High School Diploma,Uttar Pradesh,61356,7/14/2021,5/15/2018,6/18/2023,2,382423,1870,1562,Group,Mail,Afternoon,0,639,Major Violations,Retirement
12736,53,Female,Married,Teacher,78276,Master's Degree,Lakshadweep,17791,3/2/2022,4/7/2018,8/9/2023,5,553085,3875,1084,Business,Email,Evening,2,636,Accident,Marriage
92094,36,Male,Married,Entrepreneur,80203,Associate Degree,Uttar Pradesh,53000,1/1/2019,2/5/2021,1/14/2023,2,450175,2827,1500,Family,In-Person Meeting,Afternoon,2,617,Major Violations,Marriage
30263,37,Male,Divorced,Engineer,64863,Doctorate,Tripura,87619,3/21/2019,10/22/2023,10/20/2023,3,521439,1376,1566,Family,Mail,Afternoon,0,594,Clean,Divorce
78140,49,Female,Single,Engineer,73271,Doctorate,Chandigarh,69435,12/24/2023,4/23/2022,12/17/2023,5,696779,2979,1074,Family,Mail,Afternoon,3,544,Clean,Divorce
67346,39,Female,Divorced,Doctor,55588,Doctorate,Madhya Pradesh,47238,10/27/2023,1/1/2019,9/2/2023,1,382478,2939,1187,Individual,Phone,Morning,3,659,Minor Violations,Divorce
66627,46,Female,Divorced,Artist,106649,High School Diploma,Tripura,62767,10/4/2020,6/1/2018,12/3/2024,0,528340,2334,1023,Group,Mail,Morning,3,645,Clean,Job Change
39577,36,Male,Separated,Nurse,82116,Associate Degree,Lakshadweep,31330,2/17/2021,2/28/2021,8/9/2023,2,340963,1958,1601,Family,Phone,Weekends,0,700,Major Violations,Childbirth
63455,46,Female,Married,Doctor,92069,Master's Degree,Punjab,83427,6/22/2020,1/22/2019,2/15/2023,0,407631,2349,1262,Business,Text,Morning,1,595,Major Violations,Divorce
46679,37,Female,Divorced,Artist,64187,Associate Degree,Karnataka,19774,2/17/2021,8/6/2021,2/1/2023,0,458112,1553,1305,Family,Phone,Morning,2,621,Clean,Divorce
37735,37,Male,Married,Nurse,92834,Doctorate,Uttarakhand,94077,7/9/2022,4/15/2020,1/9/2024,2,440984,2038,1423,Business,Email,Afternoon,0,636,Minor Violations,Job Change
80128,49,Female,Divorced,Lawyer,107913,Master's Degree,Haryana,21254,9/18/2018,12/3/2022,8/9/2023,5,469178,3646,1212,Family,Phone,Morning,3,562,DUI,Retirement
40467,37,Male,Married,Doctor,83809,High School Diploma,Bihar,62058,4/19/2018,1/3/2023,8/9/2023,2,413752,2542,1320,Group,Mail,Evening,0,512,Major Violations,Childbirth
49459,56,Male,Divorced,Entrepreneur,90859,High School Diploma,Lakshadweep,17182,5/2/2021,9/2/2019,9/12/2023,2,485192,1986,1073,Family,Phone,Weekends,0,547,Clean,Divorce
70635,49,Male,Divorced,Manager,98676,Associate Degree,Puducherry,92686,3/13/2019,3/14/2022,10/1/2024,4,585893,3913,899,Business,In-Person Meeting,Weekends,2,551,Major Violations,Marriage
80692,43,Male,Divorced,Manager,99551,Associate Degree,Manipur,63864,4/25/2021,5/12/2021,12/21/2024,3,638478,3863,1287,Business,Text,Anytime,3,628,Accident,Childbirth
33304,45,Male,Married,Manager,100470,Bachelor's Degree,Karnataka,83491,9/10/2023,12/6/2020,12/6/2023,1,541079,2864,1412,Family,Phone,Weekends,2,511,Accident,Retirement
41951,46,Male,Widowed,Engineer,96204,Associate Degree,Bihar,94320,2/27/2018,1/12/2023,8/4/2023,5,729185,3568,1066,Family,Text,Afternoon,3,600,DUI,Retirement
4773,46,Female,Separated,Engineer,75519,Associate Degree,Kerala,48666,1/28/2022,5/1/2019,11/20/2023,4,549577,2884,1347,Group,In-Person Meeting,Anytime,1,530,Major Violations,Divorce
94787,43,Male,Separated,Salesperson,80614,High School Diploma,Meghalaya,70421,2/17/2022,6/9/2022,4/26/2023,0,359175,1614,1231,Family,Text,Weekends,0,674,Minor Violations,Divorce
86986,40,Male,Married,Doctor,91314,Bachelor's Degree,Odisha,37087,5/24/2020,11/14/2022,2/5/2024,4,418391,2757,1241,Individual,Phone,Morning,0,632,Major Violations,Retirement
94660,39,Female,Widowed,Doctor,82432,Master's Degree,Gujarat,75112,1/16/2021,10/1/2023,10/16/2024,4,475830,2307,1103,Family,In-Person Meeting,Morning,0,599,Minor Violations,Job Change
35021,39,Female,Single,Engineer,97233,Doctorate,Madhya Pradesh,66345,5/8/2023,2/15/2018,12/22/2023,4,524528,3138,1191,Individual,Phone,Morning,2,722,DUI,Job Change
87699,44,Male,Single,Lawyer,88297,Bachelor's Degree,Haryana,73333,11/7/2019,6/23/2018,8/9/2024,3,279393,2324,1280,Family,Phone,Weekends,0,661,Major Violations,Childbirth
79437,58,Male,Divorced,Doctor,92916,Associate Degree,Telangana,70275,1/10/2020,10/20/2021,8/4/2023,1,629126,3363,1208,Business,Mail,Evening,3,529,Minor Violations,Retirement
35020,33,Male,Divorced,Manager,78099,Master's Degree,Goa,63354,8/1/2020,12/19/2021,12/6/2024,2,567417,2878,1304,Business,Mail,Weekends,1,589,Accident,Marriage
